memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
188824572,38.82,-77.06,227890749,1463245200000,24,10413502,16877172,39.08767318725586,-76.93087768554688,1452103779000,yes,1,SATURDAY,DAY
4939792,39.0,-77.1,230412814,1466116200000,1,19698819,19696622,39.054595947265625,-77.11772918701172,1460774392000,yes,1,THURSDAY,EVENING
12302008,38.9,-77.05,qqgpdhywfbzb,1489941000000,28,187393,1284496,38.9031982421875,-77.05191040039062,1384661115000,yes,1,SUNDAY,DAY
12886325,38.94,-77.06,lkbkslyvkbnb,1468175400000,1,1782829,24451843,38.91914367675781,-77.03649139404297,1460300496000,yes,1,SUNDAY,DAY
6893986,42.37,-71.1,qkvrdkywfbjc,1490534100000,2,158854,785514,38.85976028442383,-77.06069946289062,1406224336000,yes,1,SUNDAY,DAY
9293657,38.9,-77.05,qghpdhyvhbtb,1463329800000,30,101620,1284496,38.9031982421875,-77.05191040039062,1459774703000,yes,1,SUNDAY,DAY
197831905,38.46,-77.44,229938087,1464213600000,22,1750865,13657312,38.90832138061523,-77.0421142578125,1459431237000,no,0,WEDNESDAY,EVENING
12926917,38.89,-77.1,226837605,1463526000000,88,1770462,679273,38.898738861083984,-77.02422332763672,1461101524000,yes,1,TUESDAY,EVENING
201408475,38.91,-77.02,230074729,1461774600000,12,19237528,24463538,38.89806365966797,-77.0080795288086,1459980054000,yes,1,WEDNESDAY,DAY
12048975,38.91,-77.04,230398315,1461506400000,36,15046682,867182,38.92119216918945,-77.0372543334961,1461159121000,yes,1,SUNDAY,DAY
32555772,38.91,-77.02,qgclhfyvjbjc,1466953200000,1,5994202,687269,38.95749282836914,-77.08370971679688,1359516573000,yes,1,SUNDAY,DAY
2265932,38.89,-77.1,ddfxjkytkbjb,1461448800000,737,1308467,13657312,38.90832138061523,-77.0421142578125,1434661913000,no,0,SATURDAY,EVENING
192507560,38.95,-77.02,229372935,1462035600000,11,2033811,24408765,38.983642578125,-76.77383422851562,1458000937000,yes,1,SATURDAY,DAY
4181218,38.9,-77.05,qpkpdhyvpbbc,1479663000000,27,99679,1284496,38.9031982421875,-77.05191040039062,1384667640000,yes,1,SUNDAY,DAY
4177132,38.9,-77.05,qqgpdhywfbzb,1489941000000,28,187393,1284496,38.9031982421875,-77.05191040039062,1384661114000,yes,1,SUNDAY,DAY
198795543,38.89,-77.1,230308257,1461796200000,11,19128755,23220722,38.91350555419922,-77.04559326171875,1461209002000,yes,1,WEDNESDAY,EVENING
65161622,38.91,-77.02,ghkqjlyvnbvb,1476631800000,1,17336342,10141182,38.9221076965332,-77.07119750976562,1438440064000,yes,1,SUNDAY,DAY
12385438,39.05,-77.12,rbgjplyvkbvb,1468690200000,1,8441952,23819674,38.90594482421875,-77.04206085205078,1453423200000,yes,1,SATURDAY,DAY
148720792,38.91,-77.02,hjpxrlywcbwb,1484699400000,2,19682658,19464362,38.921302795410156,-76.9937744140625,1459175477000,yes,1,TUESDAY,EVENING
182625738,40.76,-73.99,230370727,1464213600000,14,18860623,24441021,38.880531311035156,-77.11292266845703,1460641434000,yes,1,WEDNESDAY,EVENING
199921884,38.96,-77.07,sbzlrlyvhbfc,1464012000000,2,18508884,20421122,38.91363525390625,-77.06568908691406,1457889279000,yes,1,MONDAY,DAY
7494815,38.83,-77.34,qrdcplyvhbzb,1463698800000,1,3960482,7430592,38.95155334472656,-77.03593444824219,1453235790000,yes,1,THURSDAY,EVENING
5430820,38.9,-77.05,dchpdhyvnbvb,1476635400000,27,60012,1284496,38.9031982421875,-77.05191040039062,1384661971000,yes,1,SUNDAY,DAY
8451766,38.91,-77.02,226837628,1468969200000,27,1770462,679273,38.898738861083984,-77.02422332763672,1447779826000,yes,1,TUESDAY,EVENING
140011292,38.91,-77.04,ghmcrlyvpbfb,1478187000000,3,10164812,12185012,38.90702819824219,-77.03804779052734,1456931202000,yes,1,THURSDAY,DAY
9222974,38.91,-77.02,228844178,1469808000000,37,18686501,24366714,43.65322494506836,-79.38318634033203,1455463675000,yes,1,FRIDAY,DAY
195184337,38.91,-77.02,mdtdmlyvnbgb,1475622000000,1,19096143,24202541,38.90704345703125,-77.03363800048828,1447273500000,yes,1,TUESDAY,EVENING
183921848,38.88,-77.12,hljzrlyvhbnb,1462921200000,10,18397756,807180,38.84781265258789,-77.10784149169922,1460334152000,yes,1,TUESDAY,EVENING
100933682,38.91,-77.03,ddfxjkytkbjb,1461448800000,737,1308467,13657312,38.90832138061523,-77.0421142578125,1452898779000,yes,1,SATURDAY,EVENING
940526,38.93,-77.03,qwwtskyvjbfc,1466721000000,1,540081,1353607,38.9168815612793,-77.03714752197266,1412288502000,yes,1,THURSDAY,EVENING
14537266,38.9,-77.05,qngqjhywdbvb,1487289600000,1,7976462,17012402,38.890769958496094,-77.43461608886719,1388248206000,yes,1,THURSDAY,EVENING
201870371,38.91,-76.99,ddfxjkytkbjb,1461448800000,737,1308467,13657312,38.90832138061523,-77.0421142578125,1458505376000,no,0,SATURDAY,EVENING
184134474,39.09,-77.17,230414102,1462581000000,12,19408685,24454276,38.9167366027832,-77.02865600585938,1461095476000,yes,1,FRIDAY,EVENING
12084213,38.89,-77.1,rrkrhlyvqbzb,1482193800000,1,18424053,23631578,38.8955307006836,-77.08525848388672,1434380590000,yes,1,MONDAY,EVENING
7393638,38.93,-77.03,229794844,1462492800000,0,11852892,664619,38.91719436645508,-77.04887390136719,1458676961000,no,0,THURSDAY,EVENING
11815255,38.82,-77.12,sqxnqlyvmbzb,1474326000000,1,19553171,24371848,38.91038513183594,-77.04949951171875,1455668841000,yes,1,MONDAY,EVENING
13694345,38.91,-77.02,229918497,1461434400000,22,161333,24451514,39.40614318847656,-77.41199493408203,1461061809000,yes,1,SATURDAY,DAY
11708362,38.9,-77.05,zrpxrlyvjbdb,1464908400000,5,18397756,4926852,38.86950302124024,-77.13230895996094,1461159339000,yes,1,THURSDAY,EVENING
69986842,39.08,-77.15,ftlsjlyvlbcb,1470095100000,2,5798752,24009159,38.924171447753906,-77.02310180664062,1438795146000,yes,1,MONDAY,EVENING
9577193,38.91,-77.02,qvjpdhyvhbtb,1463329800000,57,195525,1284496,38.9031982421875,-77.05191040039062,1460935836000,yes,1,SUNDAY,DAY
12301932,38.9,-77.05,qxrgmlyvjbzb,1466353800000,26,2275,1284496,38.9031982421875,-77.05191040039062,1447646962000,yes,1,SUNDAY,DAY
38582232,38.9,-77.04,ddfxjkytkbjb,1461448800000,737,1308467,13657312,38.90832138061523,-77.0421142578125,1446088031000,yes,1,SATURDAY,EVENING
32767052,38.91,-77.02,229797875,1461412800000,45,2996152,5891672,38.90951919555664,-77.03643035888672,1460906649000,yes,1,SATURDAY,DAY
12302008,38.9,-77.05,qtgpdhyvmbxb,1474216200000,27,95301,1284496,38.9031982421875,-77.05191040039062,1384661389000,yes,1,SUNDAY,DAY
1934524,38.9,-77.05,qzfpdhywgbvb,1492360200000,27,21110,1284496,38.9031982421875,-77.05191040039062,1384659961000,yes,1,SUNDAY,DAY
65161622,38.91,-77.02,ghkqjlyvmbxb,1474212600000,1,17336342,10141182,38.9221076965332,-77.07119750976562,1438440064000,yes,1,SUNDAY,DAY
32555772,38.91,-77.02,qgclhfyvnbvb,1476630000000,1,5994202,687269,38.95749282836914,-77.08370971679688,1359516573000,yes,1,SUNDAY,DAY
157246602,39.02,-77.01,qzcfslyvlbqb,1471033800000,1,19794928,23593052,38.9589958190918,-76.86891174316406,1459770970000,yes,1,FRIDAY,DAY
14628223,38.94,-77.06,230398315,1461506400000,36,15046682,867182,38.92119216918945,-77.0372543334961,1461413033000,no,0,SUNDAY,DAY
190705989,39.04,-76.91,jjdwglytqbkb,1461448800000,619,1513747,13657312,38.90832138061523,-77.0421142578125,1438543707000,yes,1,SATURDAY,EVENING
182511913,38.78,-77.12,229415515,1462629600000,10,1466637,1040663,38.95943069458008,-77.3563232421875,1457535931000,no,0,SATURDAY,DAY
186691628,39.04,-77.04,scmtrlyvhbhb,1462483800000,8,18366630,24414235,38.89750671386719,-77.07286834716797,1460725760000,no,0,THURSDAY,DAY
1076891,39.09,-77.17,230239208,1461884400000,3,161333,2076011,38.91097259521485,-77.03699493408203,1460166758000,yes,1,THURSDAY,EVENING
68862962,38.94,-77.06,vzdmmlyvkbcc,1469117700000,1,10899092,4537352,38.902503967285156,-77.02760314941406,1448477017000,yes,1,THURSDAY,DAY
25632652,38.91,-77.03,jjdwglytqbkb,1461448800000,619,1513747,13657312,38.90832138061523,-77.0421142578125,1457929456000,yes,1,SATURDAY,EVENING
83849332,38.88,-76.99,rwltglywfbmc,1490826600000,1,1580690,990632,38.90763473510742,-77.04191589355469,1430319852000,yes,1,WEDNESDAY,EVENING
13033780,38.93,-77.03,gstnpyvmbhc,1474815600000,1,1711724,1046295,38.93631362915039,-77.03718566894531,1024081200000,yes,1,SUNDAY,DAY
191922936,38.92,-77.04,229391640,1461416400000,149,18903531,21880932,38.89909744262695,-77.04670715332031,1457370637000,yes,1,SATURDAY,DAY
1180128,38.86,-77.1,qztzhgywfbzb,1489942800000,1,134752,12541512,38.88235855102539,-77.10943603515625,1373323185000,yes,1,SUNDAY,DAY
200742312,39.0,-77.1,230306971,1461796200000,205,1503964,13300352,38.89895248413086,-77.04894256591797,1461284525000,yes,1,WEDNESDAY,EVENING
152377222,38.93,-77.03,vcqnclyvnbqb,1476315000000,1,1662434,992735,38.9331283569336,-77.03611755371094,1415743660000,yes,1,WEDNESDAY,EVENING
182594830,38.76,-77.1,230234528,1462055400000,12,3087932,24165806,38.87203598022461,-76.9664306640625,1460159022000,no,0,SATURDAY,EVENING
5430820,38.9,-77.05,vjmpflyvkbwb,1468773000000,27,195517,1284496,38.9031982421875,-77.05191040039062,1424060143000,yes,1,SUNDAY,DAY
10839924,38.9,-77.05,qlkpdhywcbtb,1484501400000,28,144429,1284496,38.9031982421875,-77.05191040039062,1384667375000,yes,1,SUNDAY,DAY
173497142,38.88,-76.77,230094518,1462921200000,33,685061,20421012,38.90485382080078,-77.03400421142578,1460339189000,yes,1,TUESDAY,EVENING
8414685,39.31,-77.07,lvrwmlyvhbdb,1462228200000,12,1004592,18214082,39.29275894165039,-77.02581787109375,1454553292000,yes,1,MONDAY,EVENING
9038961,38.88,-76.99,cfvrqyvjbtb,1466029800000,1,1367538,4258912,38.900787353515625,-77.02765655517578,1024081200000,yes,1,WEDNESDAY,EVENING
21260101,39.05,-77.12,jjdwglytqbkb,1461448800000,619,1513747,13657312,38.90832138061523,-77.0421142578125,1457543035000,no,0,SATURDAY,EVENING
195184337,38.91,-77.02,mdtdmlyvmbkc,1475017200000,1,19096143,24202541,38.90704345703125,-77.03363800048828,1447273500000,yes,1,TUESDAY,EVENING
3534129,38.9,-77.05,dfmlchywcbtb,1484501400000,27,146614,1284496,38.9031982421875,-77.05191040039062,1383794923000,yes,1,SUNDAY,DAY
74138662,38.91,-77.07,cpvwllywfbhc,1490461200000,2,6781042,23781909,0.0,0.0,1446418513000,yes,1,SATURDAY,DAY
9577326,38.91,-77.02,dxdpdhywgbvb,1492360200000,28,119096,1284496,38.9031982421875,-77.05191040039062,1384658281000,yes,1,SUNDAY,DAY
202016915,38.89,-76.94,229674643,1476745200000,8,8896192,24434348,0.0,0.0,1460209830000,yes,1,MONDAY,EVENING
8262662,38.86,-76.97,229078977,1465048800000,36,12988,16433312,38.90723037719727,-77.03646087646484,1456579188000,yes,1,SATURDAY,DAY
2184374,38.9,-77.05,dbjpdhyvjbzb,1466353800000,28,195518,1284496,38.9031982421875,-77.05191040039062,1461269836000,yes,1,SUNDAY,DAY
8089771,39.17,-76.85,jjdwglytqbkb,1461448800000,619,1513747,13657312,38.90832138061523,-77.0421142578125,1439785417000,no,0,SATURDAY,EVENING
200414338,38.91,-77.02,230352572,1461798000000,2,19803882,188353,38.91786575317383,-77.02371978759766,1461285984000,no,0,WEDNESDAY,EVENING
196925089,38.89,-77.1,229364372,1461717000000,51,3145422,23949615,38.978492736816406,-77.02642059326172,1457372817000,no,0,TUESDAY,EVENING
203470156,39.09,-77.17,230010212,1461794400000,96,1513747,23666203,0.0,0.0,1460838848000,no,0,WEDNESDAY,EVENING
191045110,39.02,-77.01,ddfxjkytkbjb,1461448800000,737,1308467,13657312,38.90832138061523,-77.0421142578125,1439046419000,yes,1,SATURDAY,EVENING
21435811,38.9,-77.04,mtkdplywfblc,1464991200000,21,1750865,11089082,38.913516998291016,-77.07835388183594,1460693568000,yes,1,FRIDAY,EVENING
191159666,38.96,-77.36,ftpxrlyvgbgc,1461535200000,16,18397756,807180,38.84781265258789,-77.10784149169922,1460947007000,yes,1,SUNDAY,EVENING
9253963,38.91,-77.02,qqgpdhyvmbxb,1474216200000,28,187393,1284496,38.9031982421875,-77.05191040039062,1384661115000,yes,1,SUNDAY,DAY
5092258,38.91,-77.02,lrhgnlyvhbhb,1462485600000,4,1662434,992735,38.9331283569336,-77.03611755371094,1461389206000,yes,1,THURSDAY,EVENING
5323968,38.79,-77.07,229918497,1461434400000,22,161333,24451514,39.40614318847656,-77.41199493408203,1460921599000,yes,1,SATURDAY,DAY
26519052,38.91,-77.02,qkvrdkyvqbgb,1480860900000,2,158854,785514,38.85976028442383,-77.06069946289062,1406224336000,yes,1,SUNDAY,DAY
185188194,38.98,-77.08,bczlrlywcbhc,1485356400000,2,18508884,20421122,38.91363525390625,-77.06568908691406,1457889396000,yes,1,WEDNESDAY,DAY
2028995,38.9,-77.05,qlkpdhywcbtb,1484501400000,28,144429,1284496,38.9031982421875,-77.05191040039062,1384667375000,yes,1,SUNDAY,DAY
190324956,38.9,-77.13,bksmflytgbbc,1461448800000,130,1882711,13657312,38.90832138061523,-77.0421142578125,1454192229000,no,0,SATURDAY,EVENING
192444667,38.88,-76.99,jlncrlyvhbgc,1464084000000,1,18964583,23902962,38.90373229980469,-77.01722717285156,1456936331000,yes,1,TUESDAY,DAY
3534129,38.9,-77.05,vjmpflywfbzb,1489941000000,27,195517,1284496,38.9031982421875,-77.05191040039062,1424060144000,yes,1,SUNDAY,DAY
34095322,38.91,-77.02,pzqsslyvkbfc,1469282400000,1,18397756,23609397,38.93886947631836,-76.99117279052734,1461415379000,yes,1,SATURDAY,DAY
10231548,38.91,-77.02,qrgpdhyvqbxb,1482082200000,27,41291,1284496,38.9031982421875,-77.05191040039062,1384661239000,yes,1,SUNDAY,DAY
198286628,38.91,-77.07,jkztplyvqbcb,1480633200000,1,19454863,18609452,38.91980361938477,-77.07115173339844,1454414739000,yes,1,THURSDAY,EVENING
13955890,38.89,-77.1,ddfxjkytkbjb,1461448800000,737,1308467,13657312,38.90832138061523,-77.0421142578125,1425937336000,no,0,SATURDAY,EVENING
