memberId,eventId,rsvpRating
183909604,jckgglyvpbkb,1
123865732,230323540,1
200673315,229941812,1
31904402,230354661,1
20392791,qgwmhdywfbgb,1
200394390,228922098,1
193839825,229067970,1
8268990,qpwzzjyvnbqb,1
20202711,qrwlqhytcbcc,0
186680003,138971542,1
11248928,svhmglyvkbkb,1
9484539,lvdqplyvmbcc,1
152107772,229497858,1
8901757,228569203,1
196836137,230094532,1
77769912,fsfqslyvgbfc,1
203204735,bkqbplyvhbdb,1
198744579,lvdqplywdblb,1
97376932,228956677,1
88386952,ftfhmlyvkbhc,1
195032116,qjjdnyvgbdc,1
122810542,gpwmslyvhbzb,1
30408012,229087048,1
192126534,lvdqplyvjbdc,1
56027982,230094532,1
14222005,drfncdyvmbhb,1
150002342,138971432,0
10722863,228214372,1
149721972,230475901,1
5873177,qnhdwhyvjbxb,1
122706442,skljklyvpbxb,1
16657041,230023441,1
122810542,qmhnslywdbwb,1
4308839,227743914,1
11322029,dtjxncyvnbcc,1
33890222,228341271,1
44506202,229905439,1
21194091,230320331,1
84843372,227949598,1
195989943,230031763,1
96322122,xcvjrlyvkbhc,1
8087714,zgqkflywcbfb,1
157742822,jslgqlyvhbtb,1
36200852,rztgklyvmbsb,1
11163059,230469018,1
194469499,229965807,1
14853501,223668878,1
198744579,lvdqplywgbhb,1
8104269,230141882,1
93540462,tqgnslywgbcc,1
72426302,gpwmslyvmbcb,1
191543337,142362042,1
12365345,230456650,1
10827603,xfsxmlyvgblc,1
4238550,228214372,1
22935231,227224311,1
9904437,hmlfrlyvhbgb,1
10027591,230009920,1
7883850,230119983,1
174931992,zqzmllyvgbbc,1
12362262,vcxrqlyvlbpb,1
171599402,230391454,1
7880230,bcnmklyvqbjb,1
48694072,rztgklyvmbcc,1
36398572,tngxdlyvhblc,1
8312881,229186627,1
186782086,230277881,1
201746239,230035379,1
131048642,229722579,1
190879478,zgqkflyvhbfb,1
119216172,223764454,1
193565314,lgffmlyvhbxb,1
3796416,dhfngcywfbjc,1
88876302,ppshslyvkbkc,1
159080982,qvbnvkyvhbcb,1
120921112,153868222,1
12823196,229807487,1
13673928,132309232,1
132185502,lgpxklyvjbrb,1
182476136,229067970,1
4431125,230094532,1
11568311,xgthnlyvlbfb,1
46848122,rwjkqlywdbdb,1
202750852,qgcvkhyvgbhc,1
11003158,dqxkxkyvqbcc,1
27384352,rztgklyvpbnc,1
191963046,229568820,1
67186932,cddtflywcbpc,1
201979744,223668878,1
99983922,229441568,1
162201252,dwhxglyvnbjb,1
199614117,lvdqplywcbpb,1
202796705,qsgbrlyvgbkc,1
3071253,230179539,1
201272938,230411155,0
183691858,zxwnslyvkbpc,1
5873177,dwvbzjyvmbvb,1
43067422,230209780,1
8867335,230506483,1
199447007,229497370,1
198253323,dtnrggyvgbkc,1
72897502,230374876,1
103388412,230469494,1
146658152,dxklpjyvkbwb,1
20392791,qxwrcfywfbcc,1
88386952,ftfhmlywcbnc,1
71677182,rzgrrlywcbkb,1
1711396,mfkxnlyvjbhc,1
10000561,229884346,1
54175612,223666658,1
190082113,dkjhxjyskbrb,1
13944107,229469458,1
188145768,tqgnslywcbbc,1
176744562,zdglmlyvqbmc,1
105010322,230529243,1
41140642,228959786,0
43214762,dzvjrjyvpbfb,1
8201575,229233986,1
123732062,qwhfnlyvgbzb,1
102512472,rztgklyvqbkb,1
202926217,rgdlslywfbkc,1
14162770,223668878,0
14184888,220826782,1
196487952,229564673,1
135966952,230239095,1
145857682,dgdwgkyvhbhb,1
33227012,229073175,1
191452972,dtjzklyvlbkb,1
119321832,230094532,1
189574208,230094532,1
122810542,qmhnslyvlbzb,1
4288762,wvmsnlyvqbkb,1
187705473,138971432,1
22558671,shtnklywdbbc,1
186020841,nfswqlyvmblc,1
194297952,230493805,1
9479757,wjwsklyvmbkc,1
86195952,vgvkhlyvjbcb,1
183998099,152785792,0
11241272,230478863,1
3796416,dhfngcyvlblc,1
48694072,rztgklyvnbzb,1
54320782,138971542,0
192869213,gpwmslyvgbsb,1
24432432,fdgcqlyvgbgc,1
122810542,gpwmslyvmblb,1
96322122,xcvjrlywfbjb,1
63779322,fnjlklyvnbgc,1
184702776,229942111,1
96266782,230023441,1
13551311,cbfgnlywdbhc,1
73200872,138971432,0
66950162,qfzkcgyvlbdc,1
183028781,230205220,1
60808672,230075938,1
109659072,fnhpglyvfblb,1
103100582,227346564,1
5684505,grhdrlyvhbgb,1
24053862,229564673,1
160894972,84024272,1
35749092,lvdqplyvlbwb,1
12435020,pqzsplywcbwb,1
87773812,fxfjflyvjbcb,1
48109502,bkqbplyvqbjc,1
68775062,lvdqplyvnbhb,1
2136876,txrmllywdblb,1
97049992,htplnlyvqbcc,1
108027202,223668878,1
162429382,vwjmrlywgbtb,1
184253327,wstsrlyvmbxb,1
162429382,vwjmrlywcbcc,1
135224562,228463246,0
60624882,229627811,1
103361222,230247293,1
108835482,84024272,0
203164665,230508313,1
115762252,229807487,1
194445952,229725085,1
578812,230302129,1
18834071,229133798,1
71857362,gpwmslywfbnc,1
89673152,ztgnplyvpbfb,1
185782025,229953096,0
27384352,rztgklyvqbkb,1
5807837,hdfjqlyvqbjb,1
200393572,230271083,0
12615465,229073175,1
138994992,184167702,0
61062522,229994758,1
48694072,rztgklyvjblb,1
188125152,228012600,1
146658152,dxklpjyvqbgb,1
62174872,230359645,1
194405851,228904333,1
191138179,223668878,1
44231102,qkfchkyvjbtb,0
198396536,228922098,1
5004223,htmxmlyvpbjb,1
72550372,qnxcdkyvpbsb,1
7844709,230232224,1
143435752,230467826,1
94430012,lgpxklywcbfc,1
147868472,xhdbplyvnbzb,1
93540462,gtkhjlyvhbqb,1
185215076,jjcqclytpbfc,1
11026325,228341271,1
151242432,138971542,0
14603419,fhxjmlywdbnb,1
10411838,230323860,1
11568311,shthnlyvjbfb,1
27148202,230119983,1
5841805,226121902,1
140155212,229473616,1
119739392,jmmrmlyvhblc,1
184377825,qmhnslyvmbvb,1
77904352,230332158,1
139398342,rztgklyvlbfb,1
193109545,230467629,1
189091999,229063046,1
3998358,227481644,1
192585484,132309232,0
185085769,229782831,1
160785822,226121902,1
10604851,229851986,0
193165748,222050363,0
3549680,227743914,1
202279110,230482988,1
189782609,226121902,1
48109502,mkqbplyvqbrb,1
200563867,228422065,0
31697482,230311119,1
137886272,whwrhlyvqbjc,1
3796416,dhfngcyvpbrb,1
199906320,229841984,0
8106238,230271083,1
100267092,229745529,1
122810542,qmhnslyvkbtb,1
200058496,230035379,1
11980642,xfsxmlyvgblc,1
13096334,227684866,1
111079072,138971542,0
8081934,152785812,1
85895602,wjxlmlywdblb,1
134102202,lrckrlyvgbcc,0
8697009,229835489,1
192869213,gzblslyvjbfc,1
11248928,svhmglyvqbmc,1
10794928,qjrvthyvmbrb,1
14356899,230207328,1
31017172,230309460,1
192677613,152785812,0
156787932,229965807,1
16992361,223668878,1
160864602,230292375,1
149090612,228900959,1
9275974,229323796,1
195721954,qmhnslyvqbvb,1
197495216,230497750,1
48882432,jhldnlyvpbfc,1
13697205,wmcxmlywdbcc,1
11322029,skxmnlywdbnb,1
11885543,229231590,0
199073035,230159326,1
82744302,229447589,0
59656002,138971432,0
68467992,qfcptdywfbqb,1
45087942,ztcvllyvlbpc,1
74483802,xnpvplywfbbc,1
12850490,dfgcdkyvkbhb,1
5284554,230388956,1
163776872,225579767,1
184553589,153868222,0
199445577,228714344,0
3025363,230495449,1
6515798,230506125,1
184249078,pqwkqlyvhbbc,1
9863415,229497370,1
13219487,225579767,1
201741513,229561009,1
58931912,230509224,1
50733832,230404447,1
93386672,230475901,1
8756914,138971542,1
104660352,184207762,1
186702802,vgvkhlyvkbjb,1
200250131,229616633,0
182498267,lvdqplyvgbkc,1
23103001,229699839,1
9072069,229876843,1
184138892,229497858,1
18454221,225579767,1
119739392,jmmrmlyvjbpb,1
30552582,230391454,1
202412957,229137980,1
10737887,qfzkcgyvnbfb,1
181684822,230407276,1
8301128,229616633,1
185853463,xqjgslyvhbdb,1
182626241,dgdwgkyvhbhb,1
8630863,184167702,1
7208988,rztgklyvhbgb,1
47409322,lbjkmlyvnbbc,1
75432502,230467629,1
10027107,shdkmlyvhbfb,1
15627701,228341143,1
9523802,pcmqslyvjbsb,1
53356962,230499028,1
175562262,84024272,1
193833077,230094532,1
195836418,229964613,1
7592876,152785792,0
131185352,173037822,0
184377825,gzblslyvkbsb,1
147868472,bkdbplywdbjb,1
59490062,229891213,0
5854033,sggdrlyvpbfb,1
93515872,230374876,1
11149842,229332446,1
9094205,230156302,1
128725222,152785792,0
110596302,gpwmslyvhbqb,1
194167951,229992577,1
60863242,230456825,1
14372629,rztgklywdblb,1
39084602,229627975,1
162201252,kxbxglywgbbc,1
199802915,228333378,0
12632109,ttdjmlywcbgb,1
35749092,lvdqplyvlbgc,1
101970742,230027292,0
182063092,hdfjqlywcbpc,1
13438841,230498997,1
176276952,tqgnslyvnbcc,1
184249078,pqwkqlyvpbxb,1
2136876,txrmllywdbtb,1
47156962,qgwmhdyvmbnb,1
70904412,jphnslyvjbwb,1
994277,230448924,1
5924925,223668878,1
98394952,228277833,1
174883372,229841984,1
8820043,sggdrlyvpbfb,1
182800730,228787631,1
203291788,229848416,1
326315,230406579,1
201317652,229564686,0
14599711,230323860,1
40475682,229564673,1
121197642,229946127,1
2853561,dtnrggyvgbkc,1
194297952,230494167,1
12362262,jkdgplyvkbzb,1
188145768,gzblslyvkbdb,1
9358730,230475901,1
166095532,229619044,1
19771021,qnfwnjywgbvb,1
190218532,230494546,1
7716829,230302723,1
132670082,229641588,1
47156962,qxwrcfywfbkb,1
196965520,xxkkmlywdblc,1
62534972,dqmtclyvlbhc,1
176744562,mfglmlyvnbtb,1
190066773,229497370,1
91222182,230276015,0
97898712,228341143,0
136134992,228797578,0
65722702,222051043,0
47623322,mnsbnlyvjbzb,1
172141262,229978723,0
56834062,dnwwcfyvjbkc,1
68126112,229776247,1
92261772,229951736,1
105921742,230302129,0
7782764,230302129,1
196028351,228465183,1
114675272,qpvmklyvpbqb,1
188145768,tqgnslyvjbwb,1
199608729,230400103,0
192037877,229953096,1
9061895,230210540,1
148710902,qnmnqjyvqbnb,1
10547632,152785792,1
8356959,230102210,1
10477409,227971208,1
9899975,229593016,1
136944582,fswtrlyvjbcb,1
2388997,226890342,1
11399021,227117701,1
9867359,227845468,1
185757074,zqzmllyvgbbc,0
158413022,230023441,1
9521138,230399942,1
38438912,fwcgjlywcbdc,1
2612373,227743914,1
58956532,221127808,0
198711629,223993345,0
101191642,qsmcllywfbkc,1
159034202,230475901,1
4371292,qnnjpjyvkbxb,1
140106812,229545856,0
184145951,228014068,1
9499757,230365936,1
33626912,qnfwnjywcbtb,1
