memberId,eventId,rsvpRating
74138662,cpvwllywdbxb,1
185188194,sbzlrlywfbbc,1
10839924,qkptqkyvkbwb,1
195184337,gmbdplyvmbqb,1
39179032,jtcsqlyvgbkc,1
233726,qkhpdhyvpbbc,1
192786989,jjdwglytqbkb,0
201378877,230398727,1
12693268,qbtppkyvmbhc,1
13797015,qkhpdhyvnbvb,1
6484996,xttpllyvhbqb,1
15218821,228121336,0
59779422,227484241,1
4181218,qvjpdhyvmbxb,1
2184374,qsfpdhywdbzb,1
12301932,dxdpdhyvjbzb,1
65161622,ghkqjlyvjbhb,1
201287446,229275129,1
32555772,mrgbglyvqbtb,1
4181218,dlgpdhywfbzb,1
199921884,bczlrlyvpbvb,1
198300606,229817473,0
4177132,vjmpflyvpbbc,1
183620848,230151924,1
21378821,wctvhlywfbcb,1
177316522,230373209,1
157246602,qzcfslyvnblc,1
6833172,nbwmplyvjbcb,1
70258902,ddfxjkytkbjb,0
183552867,lchphlyvkbhb,1
75528012,230523489,1
196261489,qjxpmlyvhbwb,1
57103292,wqrfrlyvgbhc,1
184313506,crtnflyvgbfc,1
11552866,tzfkjlyvpbpb,1
43689372,230342330,1
31631142,jjdwglytqbkb,0
43011292,230333851,0
99028342,230306971,1
185338414,cjsdllyvlbzb,1
191641239,qmhpklyvgbjc,1
192444667,dpztplyvlbsb,1
203493740,229078977,1
182868048,230303594,1
171367672,229797663,1
195184337,gmbdplyvgbkc,1
7472170,230094518,1
46339752,230148354,1
14641652,lvnfdlyvhbrb,1
9577193,dlgpdhyvjbzb,1
182035892,230112517,0
4177132,dkkpdhyvmbxb,1
150870592,229992648,1
95989792,229821899,1
184522884,lhgqflyvmbkc,1
10839924,qlkpdhyvqbxb,1
8486003,crcrslyvgbmc,1
85867982,ghmcrlyvpbnb,1
188234155,229970255,1
201046225,229797663,1
94917332,229797875,1
155531802,230466602,1
199433283,229694421,0
187522019,wzbmslyvmbpb,1
11815255,sqxnqlywcbvb,1
233726,dbjpdhywdbzb,1
187687977,ddfxjkytkbjb,0
41519992,230476001,1
184270758,mmvzjlywcbkc,1
12827078,xwxrjlyvlbzb,1
96556142,229866924,1
9293657,dfmlchyvjbzb,1
110711412,ptqhmlywdbfb,1
8158072,229865540,1
7494815,qrdcplyvjbsb,1
1758823,qrqspgyvqbfb,1
9577326,qrkpdhywfbzb,1
197967659,230148354,1
9441121,230306971,1
2184497,qrgpdhyvqbxb,1
1692513,xrmdrlyvqbmc,1
2349574,229928234,1
197269056,hpsbrlyvmbkb,1
12855311,230126312,1
109408392,230365581,0
186964455,ddfxjkytkbjb,1
12807847,229647715,1
170620392,fvglglyvhbfc,1
189431397,qbppklywdbdc,1
57618912,szljrlywcblb,1
