memberId,eventId,rsvpRating
44876172,dsdzwhyvnbdc,1
121245502,pbfvjlyvqbgb,1
8935020,vmmshlyvkbhc,1
79551192,jbdvflyvgbgc,1
200619401,qmrnslyvjbgb,1
189207196,jffxqlyvlbmc,1
93613502,230245918,1
196891037,229562969,1
13020087,jchmklyvjbhc,1
3187848,sgwkglyvgbnc,1
183643158,230298778,1
118534462,djzwchywcbmc,1
184553856,xjllslyvpbhc,1
15084411,228882769,1
3878,dwftqlywfbsb,1
13905555,mkqxmlyvgblc,1
30458242,bgqfslyvhbmb,1
141559982,dlccrjywfbsb,1
64724942,230245918,1
53248102,229490792,1
26252462,230534130,1
8534819,230253967,1
186452538,pjxbplyvhbwb,1
194552306,230374569,1
10397556,qqtlskyvnbbc,1
183131186,230271697,1
119596022,230417766,1
5047907,230301767,1
27240882,164579302,1
14515836,dgwpzdyvpbxb,1
73688222,230432061,1
13011145,230227770,1
150447572,qfpgblyvhbpc,1
4797971,lcmtflyvpblb,1
153879982,xvzgnlywdbfc,1
48494312,cspnklywfbmb,1
191171475,230014834,1
41252152,gcrxmlyvgbhc,1
91820062,230494257,1
14321599,wnmshlywcbnc,1
76235622,pkrjrlyvpbwb,1
172446432,gfbdslyvgbfc,0
74945082,qgtrcfyvkbqb,1
97820532,226064575,1
72265352,qfpgblyvhbnb,1
63209552,fsbvjlyvpbsb,1
72265352,qhkkzfyvmbnc,1
200658553,230016141,0
86942202,230348082,1
84308242,drpknjyvjbtb,1
1863236,hsvcqyvmbhb,1
1164150,lcmtflywcbgc,1
13313393,wnmshlywdbbc,1
59434152,dqqjslyvjbkb,1
13982010,230204035,1
187893339,230372669,0
53893062,zxtndlywfblc,1
13313393,qnkgslywfbwb,1
202048631,230135998,1
184270960,hkbphlyvlbfc,1
99030472,zkvmrlyvkbnb,1
200883145,230217292,1
189972506,qpdhjlyvpbnb,1
3021738,230397552,1
3083288,230374767,1
41358822,ddvmslywfbgb,1
194108124,230066302,1
189251717,dmvmxkywcbzb,1
8052202,230395623,0
4139693,dnfsqlywfbdc,1
53316652,zsqtglyvkbbc,1
187199119,229972638,1
76235622,jsnfnlyvpbnb,1
14515836,qhkkzfyvmbmb,1
39025382,229275030,1
7239830,222090371,0
113094662,229346241,1
11459830,dhkjnyvgbfc,1
37750702,230451946,1
31935312,xdftklyvlbzb,1
87454452,kggzmlyvqbtb,1
183549793,wgfnplyvhbfb,1
8661087,gfqpslywdbkc,1
91531402,nxzbplywfblb,1
31492942,lhhnslyvmbkb,1
4384273,brssrlyvgblc,1
12570525,230321707,1
35565652,stcrrlyvjbhc,1
6568087,230321707,1
114645292,229866660,1
7340847,dbbslgyvpbrb,1
3549819,mfdrslyvhbxb,1
24746002,mwhfhlyvkbhb,1
201992292,229719385,1
18830181,qqvpflyvkbjc,1
184390440,qpnlslywdbcc,1
182503568,szdqmlyvhbfc,1
11711980,zhldnlyvlbbc,1
78490542,164579302,1
69995212,rdblslyvhbmb,1
183350528,zpvchlyvgbgc,1
174723272,228711225,1
11072808,llcgglywfbdc,1
14586646,230320649,1
118534462,qpbqfhyvhbwb,1
