memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
147868472,37.68,-121.75,xhdbplyvqbsb,1481770800000,1,19360798,23523332,37.76578903198242,-122.4316177368164,1453146255000,yes,1,WEDNESDAY,EVENING
135924122,37.65,-122.43,230407814,1461375000000,11,19113616,24491118,37.44440460205078,-122.1651840209961,1460762575000,yes,1,FRIDAY,EVENING
53859662,33.86,-84.47,tmplslyvqbmc,1483063200000,1,11876832,19365662,37.67134094238281,-122.08551788330078,1460495497000,yes,1,THURSDAY,EVENING
28696082,37.77,-122.4,mdwrplyvkbmb,1468080000000,2,19017463,24502372,37.801963806152344,-122.4568099975586,1456685180000,yes,1,SATURDAY,DAY
138045212,37.79,-122.42,230473184,1463101200000,139,19841889,24291834,37.77523040771485,-122.4175262451172,1461105313000,yes,1,THURSDAY,EVENING
51843602,37.77,-122.41,228463246,1461286800000,181,16943162,23775231,37.79985427856445,-122.40046691894531,1461020087000,no,0,THURSDAY,EVENING
201681804,37.78,-122.49,xcvjrlyvgbhc,1461636000000,10,19346164,1122237,37.76244354248047,-122.41924285888672,1461171597000,no,0,MONDAY,EVENING
28696082,37.77,-122.4,xxkkmlyvlbnc,1472582700000,1,19017463,1446940,37.76430892944336,-122.41036224365234,1456685189000,yes,1,TUESDAY,DAY
7845718,37.77,-122.4,qvmmxhyvmbnb,1473523200000,2,1319489,17961852,37.68795394897461,-122.46813201904295,1393366370000,yes,1,SATURDAY,DAY
55768452,37.78,-122.49,222051043,1461382200000,38,10897192,9840502,37.79816818237305,-122.40519714355469,1429816169000,yes,1,FRIDAY,EVENING
176744562,37.87,-122.3,zdglmlyvpbwb,1479436200000,1,19148398,24224672,37.76371765136719,-122.4333267211914,1448304598000,yes,1,THURSDAY,EVENING
153433622,37.72,-122.44,lvdqplywfbmc,1490811300000,20,2686192,10155772,37.78896713256836,-122.40856170654295,1453935049000,yes,1,WEDNESDAY,DAY
6820886,37.74,-122.44,230295830,1461634200000,75,3154762,23136672,37.775299072265625,-122.39805603027344,1460421767000,yes,1,MONDAY,EVENING
14349265,37.72,-122.44,228947407,1462064400000,3,19521709,4222462,37.77492904663086,-122.41941833496094,1455823432000,yes,1,SATURDAY,EVENING
3346030,37.77,-122.4,jdhnplyvgbzb,1461285000000,13,16962742,24326676,37.485084533691406,-122.22930908203124,1461133594000,yes,1,THURSDAY,EVENING
91026282,37.41,-121.95,113871172,1467381600000,85,1135439,1579938,37.125770568847656,-118.3769760131836,1456536698000,yes,1,FRIDAY,DAY
203590529,37.41,-121.95,230307074,1462154400000,7,18689472,19946052,37.89098358154297,-122.29924011230469,1461006505000,yes,1,SUNDAY,EVENING
24674952,37.87,-122.26,230502179,1462842000000,90,9226282,23536316,37.7873649597168,-122.3965072631836,1461161368000,yes,1,MONDAY,EVENING
1866496,37.3,-121.76,223668878,1461285000000,446,18712511,24317413,37.78749465942383,-122.3965301513672,1450540764000,no,0,THURSDAY,EVENING
197659507,25.02,121.45,230241007,1462323600000,30,18607861,24094955,37.77492904663086,-122.41941833496094,1461264820000,yes,1,TUESDAY,EVENING
120172432,37.86,-122.25,229782831,1461290400000,73,1615633,15022762,37.78666305541992,-122.39977264404295,1461115258000,yes,1,THURSDAY,EVENING
47156962,37.76,-122.48,qxwrcfywcbpc,1485921600000,2,4330022,8609102,37.75539779663086,-122.41943359375,1357427912000,yes,1,TUESDAY,EVENING
182720785,37.8,-122.44,rztgklyvnbzb,1476926100000,8,2859652,3909802,37.78903198242188,-122.38932800292969,1457920896000,yes,1,WEDNESDAY,EVENING
195254698,37.77,-122.41,152785792,1461726000000,92,5786112,23729697,37.797950744628906,-122.40569305419922,1451095578000,yes,1,TUESDAY,EVENING
187623984,37.79,-122.4,144899882,1461294000000,58,2891732,14425242,37.79766082763672,-122.40753173828124,1433222142000,yes,1,THURSDAY,EVENING
143847032,37.42,-122.13,230207746,1461447000000,12,389014,24381971,37.90115737915039,-122.06348419189452,1460953349000,no,0,SATURDAY,DAY
8482021,37.79,-122.4,230453408,1461294000000,19,529523,6318512,37.77492904663086,-122.41941833496094,1460945864000,yes,1,THURSDAY,EVENING
22493691,37.44,-122.15,230478863,1462930200000,44,1608784,24134120,37.7845573425293,-122.39856719970705,1461042228000,yes,1,TUESDAY,EVENING
2574097,37.74,-122.46,230498997,1466901000000,8,1737715,24017104,37.7900276184082,-122.40914154052734,1461196973000,yes,1,SATURDAY,EVENING
183534172,37.81,-122.29,228419181,1473818400000,16,220424,24331007,38.6998176574707,-9.204012870788574,1454000392000,no,0,TUESDAY,EVENING
23981712,37.28,-121.96,229669551,1463760000000,57,11078462,23755388,37.54511642456055,-122.29373168945312,1458934388000,yes,1,FRIDAY,DAY
181312672,37.41,-122.16,229616633,1461285000000,191,9226282,23536316,37.7873649597168,-122.3965072631836,1460411099000,yes,1,THURSDAY,EVENING
49268342,37.79,-122.42,132309232,1461382200000,151,2891732,10537812,37.79816818237305,-122.40519714355469,1433309206000,no,0,FRIDAY,EVENING
10872269,37.74,-122.44,lxgmslyvnbhb,1475722800000,1,1743223,1446940,37.76430892944336,-122.41036224365234,1456684754000,yes,1,WEDNESDAY,EVENING
12362262,48.86,2.34,jkdgplyvpbcb,1478017800000,1,18203933,23509409,37.77418518066406,-122.44915771484376,1453362109000,yes,1,TUESDAY,DAY
10819080,37.87,-122.27,qvrjkjyvgbfc,1461434400000,15,12433152,1472139,37.76507568359375,-122.43175506591795,1459616434000,yes,1,SATURDAY,DAY
28696082,37.77,-122.4,xxkkmlywgbgb,1491331500000,3,19017463,1446940,37.76430892944336,-122.41036224365234,1448144277000,yes,1,TUESDAY,DAY
199395367,37.49,-122.2,230381934,1462500000000,21,19108879,23562145,37.78433609008789,-122.39826202392578,1461265362000,yes,1,THURSDAY,EVENING
66950162,37.77,-122.44,qfzkcgywcbfc,1485225000000,3,5978592,1523849,37.77269744873047,-122.43748474121094,1370199866000,yes,1,MONDAY,EVENING
3147557,37.78,-122.46,230125177,1463270400000,7,19094905,10172642,37.77546691894531,-122.4066390991211,1459800839000,yes,1,SATURDAY,EVENING
182720785,37.8,-122.44,rztgklyvmbcc,1474506900000,8,2859652,3909802,37.78903198242188,-122.38932800292969,1457920896000,yes,1,WEDNESDAY,EVENING
200366738,34.06,-118.38,230122773,1462049100000,4,9004082,24396136,37.871986389160156,-122.26750183105469,1459830546000,yes,1,SATURDAY,DAY
10860866,37.53,-121.97,229905439,1461432600000,82,430174,334555,37.797096252441406,-122.39834594726562,1460448274000,yes,1,SATURDAY,DAY
13739126,37.78,-122.42,230027292,1461960000000,156,4663992,8998552,37.791160583496094,-122.3925552368164,1461023556000,yes,1,FRIDAY,DAY
2955777,37.77,-122.4,229823501,1462321800000,66,3186202,15405262,37.78527069091797,-122.3975830078125,1459974928000,yes,1,TUESDAY,EVENING
117063602,37.41,-121.95,dgvcxfyvmbjb,1473213600000,1,459883,13275942,37.77528762817383,-122.41024017333984,1456958898000,no,0,TUESDAY,EVENING
97484252,37.78,-122.42,223764454,1487298600000,28,18712511,23983653,37.791412353515625,-122.3983154296875,1455390933000,yes,1,THURSDAY,EVENING
61109192,37.72,-122.44,230426458,1463448600000,54,19834383,23746306,37.78775405883789,-122.40459442138672,1460893620000,yes,1,MONDAY,EVENING
11796360,37.75,-122.42,frzfqywdbvb,1487307600000,1,487737,797989,37.775203704833984,-122.40984344482422,1024081200000,yes,1,THURSDAY,EVENING
45356092,37.77,-122.4,229740900,1465068600000,16,618694,19945012,39.17378616333008,-120.13807678222656,1459218945000,yes,1,SATURDAY,DAY
38376632,37.71,-121.93,223764505,1477013400000,31,18712511,24482117,37.77492904663086,-122.41941833496094,1452647208000,yes,1,THURSDAY,EVENING
38906632,37.79,-122.4,138971432,1461726000000,161,3167582,23729719,37.797950744628906,-122.40569305419922,1380399164000,no,0,TUESDAY,EVENING
46463952,37.77,-122.4,228797578,1462460400000,10,5301412,21839322,37.78518676757813,-122.42852783203124,1461182565000,yes,1,THURSDAY,DAY
39791752,37.78,-122.42,lgpxklywcbdb,1483410600000,4,3371852,11229502,37.788780212402344,-122.40257263183594,1442959673000,yes,1,MONDAY,EVENING
118428362,37.77,-122.41,tqmdjlyvlbnb,1470880800000,1,18692692,24333364,37.75869369506836,-122.42701721191406,1436417924000,yes,1,WEDNESDAY,EVENING
161293182,37.74,-122.49,230211703,1464832800000,76,19514364,24459848,37.78388977050781,-122.3952407836914,1460505066000,yes,1,WEDNESDAY,EVENING
101654102,37.77,-122.44,skcvllyvlbgc,1472077800000,1,14733942,20422712,37.7717170715332,-122.42391204833984,1446057516000,yes,1,WEDNESDAY,EVENING
87465932,37.8,-122.44,qnzgkgyvkbxb,1468891800000,1,7891632,1565276,37.79746627807617,-122.43182373046876,1374187195000,yes,1,MONDAY,EVENING
53859662,33.86,-84.47,tmplslyvmbmc,1475197200000,1,11876832,19365662,37.67134094238281,-122.08551788330078,1460495497000,yes,1,THURSDAY,EVENING
82627482,37.78,-122.42,vtwbslyvhbfb,1462330800000,1,7449182,5533522,37.78402328491211,-122.4345474243164,1459455284000,yes,1,TUESDAY,EVENING
86195952,37.49,-122.2,vgvkhlyvnbzb,1476927000000,2,18608081,23843350,37.79083633422852,-122.40116119384766,1433181008000,yes,1,WEDNESDAY,EVENING
125919262,37.8,-122.44,230211703,1464832800000,76,19514364,24459848,37.78388977050781,-122.3952407836914,1460935160000,yes,1,WEDNESDAY,EVENING
