memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
195762659,40.75,-73.99,230303623,1462644000000,3,19059901,5161492,40.72232437133789,-73.98797607421875,1460555619000,no,0,SATURDAY,DAY
52113512,40.67,-73.99,230461026,1462579200000,13,4054132,23910809,40.62970352172852,-74.02851867675781,1461022990000,yes,1,FRIDAY,EVENING
8468628,40.72,-73.99,ffmxklyvgbkc,1461796200000,116,1270359,18864822,40.759727478027344,-73.9852066040039,1460239089000,yes,1,WEDNESDAY,EVENING
80694142,40.7,-73.94,rmrqnlyvjbvb,1466078400000,1,19272073,893345,40.71584701538086,-73.99934387207031,1452375402000,yes,1,THURSDAY,DAY
5544924,40.72,-73.98,rsftnlyvhbhc,1464172200000,4,6269282,19480392,40.7541618347168,-73.98458099365234,1452617988000,yes,1,WEDNESDAY,DAY
201859080,40.75,-73.98,vbdtrlywcbhb,1483659000000,1,19743522,24442572,40.75493240356445,-73.98401641845703,1458666010000,yes,1,THURSDAY,EVENING
203813912,41.17,-73.27,kdxjflyvhbgb,1462401000000,7,1286116,18864822,40.759727478027344,-73.9852066040039,1461330371000,yes,1,WEDNESDAY,EVENING
111904442,40.7,-73.99,hrggmlyvgbkc,1461794400000,2,3393032,11373282,40.7122688293457,-73.94377899169922,1460068979000,yes,1,WEDNESDAY,EVENING
156612622,40.75,-73.99,pwrkrlyvgbgc,1461506400000,3,19693756,24421334,40.79689407348633,-73.95894622802734,1458790290000,yes,1,SUNDAY,DAY
11784392,40.76,-73.97,xdftklyvnbkb,1475881200000,2,1551314,13020222,40.7401237487793,-73.99769592285156,1442381452000,yes,1,FRIDAY,EVENING
203581458,40.71,-73.95,230422281,1462024800000,19,16735712,3622032,40.71696090698242,-73.9566879272461,1460995726000,yes,1,SATURDAY,DAY
86789662,40.73,-73.99,sspxklyvlbfc,1471991400000,5,1686219,14674432,40.72313690185547,-73.95297241210938,1452080186000,yes,1,TUESDAY,EVENING
56504912,40.71,-74.0,nkgqhlyvlbjc,1472218200000,4,18657546,1536258,40.732704162597656,-74.0020751953125,1434089690000,yes,1,FRIDAY,DAY
4797971,40.73,-73.99,dhcbxkyvqbhb,1480986000000,1,787565,346140,40.73352813720703,-73.9898681640625,1413842739000,yes,1,MONDAY,EVENING
67867402,40.66,-74.12,229725664,1461427200000,8,1671789,24397781,40.76095199584961,-73.96741485595703,1460251768000,yes,1,SATURDAY,DAY
182714859,40.76,-73.99,mfntnlyvnbhc,1477432800000,4,18992891,24403340,40.74996948242188,-73.98480224609375,1457920871000,yes,1,TUESDAY,EVENING
7502485,40.73,-74.05,xzgwllyvhbcc,1463832000000,1,1128237,24182693,40.719635009765625,-74.04264068603516,1446299593000,yes,1,SATURDAY,DAY
190319888,40.82,-73.64,230021579,1462226400000,26,1799247,2609121,40.73078155517578,-73.98558807373047,1460195629000,waitlist,1,MONDAY,EVENING
63209552,40.75,-73.99,ltrqjlyvqbfc,1482548400000,2,18519287,22635272,40.71223068237305,-73.94400787353516,1438506139000,yes,1,FRIDAY,EVENING
187400536,40.75,-74.0,rcvvqlyvhbdc,1463950800000,13,3261772,5663042,40.67304229736328,-73.98383331298828,1456685245000,yes,1,SUNDAY,DAY
4069436,40.77,-73.96,230298778,1461796200000,185,1716720,19069612,40.748382568359375,-73.98467254638672,1460406973000,yes,1,WEDNESDAY,EVENING
10017349,40.76,-73.99,qsgbslyvhbjc,1464287400000,1,14956142,18895822,40.75405502319336,-73.98949432373047,1459369453000,yes,1,THURSDAY,DAY
195796913,40.77,-73.96,gjjsqlyvqbpc,1483196400000,1,19449691,24370152,40.61199188232422,-73.93304443359375,1459046051000,yes,1,SATURDAY,DAY
14056034,40.74,-73.99,dpmshlyvkbpb,1468274400000,7,690992,503466,40.752723693847656,-73.98307037353516,1434590945000,yes,1,MONDAY,EVENING
10481992,40.99,-73.96,jrbtklywcbfc,1485216000000,4,1522036,16228692,40.75728225708008,-73.99419403076172,1442359748000,yes,1,MONDAY,EVENING
8935020,40.72,-74.0,clkgslyvpbgb,1478314800000,3,6485482,2683201,40.86241149902344,-73.91800689697266,1459906860000,yes,1,FRIDAY,EVENING
199327183,40.85,-74.09,229384633,1483160400000,12,19467988,6034862,40.714351654052734,-74.00597381591797,1457273996000,yes,1,FRIDAY,EVENING
47208232,40.75,-73.99,229922268,1461880800000,63,15612262,23952505,40.75259780883789,-73.9955062866211,1461125070000,yes,1,THURSDAY,EVENING
